Origin,Dest,Carrier,total_passengers,row_count,avg_fare_weighted,avg_distance_weighted,route_total_passengers_all,route_total_passengers_valid,carriers_on_route_all,carriers_on_route_valid,route_share,route_HHI,route_avg_fare_all,route_min_fare_all
JFK,MSP,AA,61070,396,157.08,316.55,172416,172416,5,5,0.3542,2684.0,141.01,122.33
JFK,MSP,AS,36325,294,136.97,316.55,172416,172416,5,5,0.2107,2684.0,141.01,122.33
JFK,MSP,B6,18447,436,122.33,316.55,172416,172416,5,5,0.107,2684.0,141.01,122.33
JFK,MSP,NK,6035,164,164.73,316.55,172416,172416,5,5,0.035,2684.0,141.01,122.33
JFK,MSP,WN,50539,261,128.47,316.55,172416,172416,5,5,0.2931,2684.0,141.01,122.33
JFK,ORD,UA,8805,241,177.97,1181.78,98463,98463,2,2,0.0894,8372.0,182.09,177.97
JFK,ORD,WN,89658,37,182.49,1181.78,98463,98463,2,2,0.9106,8372.0,182.09,177.97
JFK,PHL,B6,78997,307,322.86,1532.63,78997,78997,1,1,1.0,10000.0,322.86,322.86
JFK,PHX,AA,111839,353,209.83,1115.92,266973,266973,4,4,0.4189,3432.0,226.35,166.45
JFK,PHX,F9,102904,152,260.12,1115.92,266973,266973,4,4,0.3854,3432.0,226.35,166.45
JFK,PHX,UA,26152,285,166.45,1115.92,266973,266973,4,4,0.098,3432.0,226.35,166.45
JFK,PHX,WN,26078,123,223.98,1115.92,266973,266973,4,4,0.0977,3432.0,226.35,166.45
JFK,SEA,AS,42042,85,173.03,894.76,242278,242278,5,5,0.1735,2160.0,149.68,132.2
JFK,SEA,B6,42000,235,145.95,894.76,242278,242278,5,5,0.1734,2160.0,149.68,132.2
JFK,SEA,DL,34632,115,132.2,894.76,242278,242278,5,5,0.1429,2160.0,149.68,132.2
JFK,SEA,F9,49378,93,137.48,894.76,242278,242278,5,5,0.2038,2160.0,149.68,132.2
JFK,SEA,NK,74226,350,154.85,894.76,242278,242278,5,5,0.3064,2160.0,149.68,132.2
JFK,SFO,B6,103630,313,235.89,2144.27,379486,379486,5,5,0.2731,2296.0,238.0,203.64
JFK,SFO,F9,68607,220,274.88,2144.27,379486,379486,5,5,0.1808,2296.0,238.0,203.64
JFK,SFO,NK,76351,340,237.91,2144.27,379486,379486,5,5,0.2012,2296.0,238.0,203.64
JFK,SFO,UA,25280,456,203.64,2144.27,379486,379486,5,5,0.0666,2296.0,238.0,203.64
JFK,SFO,WN,105618,495,224.39,2144.27,379486,379486,5,5,0.2783,2296.0,238.0,203.64
LAS,ATL,UA,18558,113,217.71,1917.73,18558,18558,1,1,1.0,10000.0,217.71,217.71
LAS,BOS,AS,93776,220,288.15,2085.88,262657,262657,5,5,0.357,2638.0,271.44,240.72
LAS,BOS,DL,11240,227,240.72,2085.88,262657,262657,5,5,0.0428,2638.0,271.44,240.72
LAS,BOS,NK,47852,85,292.22,2085.88,262657,262657,5,5,0.1822,2638.0,271.44,240.72
LAS,BOS,UA,76832,408,254.99,2085.88,262657,262657,5,5,0.2925,2638.0,271.44,240.72
LAS,BOS,WN,32957,274,242.57,2085.88,262657,262657,5,5,0.1255,2638.0,271.44,240.72
LAS,CLT,AA,86778,102,432.01,2687.92,324834,324834,5,5,0.2671,2526.0,356.4,281.55
LAS,CLT,AS,68887,253,304.8,2687.92,324834,324834,5,5,0.2121,2526.0,356.4,281.55
LAS,CLT,B6,66381,71,425.31,2687.92,324834,324834,5,5,0.2044,2526.0,356.4,281.55
LAS,CLT,DL,99802,301,281.55,2687.92,324834,324834,5,5,0.3072,2526.0,356.4,281.55
LAS,CLT,F9,2986,115,319.38,2687.92,324834,324834,5,5,0.0092,2526.0,356.4,281.55
LAS,DEN,AS,92289,339,104.16,319.76,385101,385101,5,5,0.2396,2249.0,110.16,101.11
LAS,DEN,B6,69678,85,114.89,319.76,385101,385101,5,5,0.1809,2249.0,110.16,101.11
LAS,DEN,F9,91918,425,101.11,319.76,385101,385101,5,5,0.2387,2249.0,110.16,101.11
LAS,DEN,NK,27387,329,129.3,319.76,385101,385101,5,5,0.0711,2249.0,110.16,101.11
LAS,DEN,UA,103829,236,115.3,319.76,385101,385101,5,5,0.2696,2249.0,110.16,101.11
LAS,DFW,AA,105235,276,347.23,2197.98,237151,237151,4,4,0.4437,3526.0,314.85,268.98
LAS,DFW,NK,39261,463,310.2,2197.98,237151,237151,4,4,0.1656,3526.0,314.85,268.98
LAS,DFW,UA,84578,304,268.98,2197.98,237151,237151,4,4,0.3566,3526.0,314.85,268.98
LAS,DFW,WN,8077,375,395.98,2197.98,237151,237151,4,4,0.0341,3526.0,314.85,268.98
LAS,DTW,F9,79891,80,215.5,1488.07,206024,206024,3,3,0.3878,3385.0,254.95,215.5
LAS,DTW,UA,66660,399,278.14,1488.07,206024,206024,3,3,0.3236,3385.0,254.95,215.5
LAS,DTW,WN,59473,86,281.96,1488.07,206024,206024,3,3,0.2887,3385.0,254.95,215.5
LAS,EWR,AA,40248,24,94.57,400.71,389134,389134,5,5,0.1034,2299.0,94.06,87.02
LAS,EWR,B6,117711,155,95.13,400.71,389134,389134,5,5,0.3025,2299.0,94.06,87.02
LAS,EWR,F9,104204,411,87.02,400.71,389134,389134,5,5,0.2678,2299.0,94.06,87.02
LAS,EWR,NK,49188,201,95.11,400.71,389134,389134,5,5,0.1264,2299.0,94.06,87.02
LAS,EWR,UA,77783,489,100.95,400.71,389134,389134,5,5,0.1999,2299.0,94.06,87.02
LAS,IAH,AS,108478,268,320.16,2791.28,190305,190305,3,3,0.57,4485.0,360.54,320.16
LAS,IAH,F9,64665,223,423.47,2791.28,190305,190305,3,3,0.3398,4485.0,360.54,320.16
LAS,IAH,WN,17162,244,378.62,2791.28,190305,190305,3,3,0.0902,4485.0,360.54,320.16
LAS,JFK,AA,28514,292,197.23,1643.58,233385,233385,4,4,0.1222,2979.0,267.55,197.23
LAS,JFK,AS,41427,397,247.16,1643.58,233385,233385,4,4,0.1775,2979.0,267.55,197.23
LAS,JFK,UA,68719,155,301.99,1643.58,233385,233385,4,4,0.2944,2979.0,267.55,197.23
LAS,JFK,WN,94725,74,272.64,1643.58,233385,233385,4,4,0.4059,2979.0,267.55,197.23
LAS,LAX,AA,54896,350,301.41,2387.03,161019,161019,4,4,0.3409,2615.0,300.54,269.28
LAS,LAX,DL,32671,395,269.28,2387.03,161019,161019,4,4,0.2029,2615.0,300.54,269.28
LAS,LAX,F9,35367,396,303.23,2387.03,161019,161019,4,4,0.2196,2615.0,300.54,269.28
LAS,LAX,NK,38085,53,323.61,2387.03,161019,161019,4,4,0.2365,2615.0,300.54,269.28
LAS,LGA,UA,104854,168,341.04,2068.02,104854,104854,1,1,1.0,10000.0,341.04,341.04
LAS,MCO,AS,48909,70,211.12,831.61,147253,147253,2,2,0.3321,5564.0,168.36,147.09
LAS,MCO,DL,98344,296,147.09,831.61,147253,147253,2,2,0.6679,5564.0,168.36,147.09
LAS,MIA,AA,67018,34,283.14,2403.96,67018,67018,1,1,1.0,10000.0,283.14,283.14
LAS,MSP,NK,6356,303,245.75,2149.15,78622,78622,2,2,0.0808,8515.0,238.04,237.36
LAS,MSP,UA,72266,455,237.36,2149.15,78622,78622,2,2,0.9192,8515.0,238.04,237.36
LAS,ORD,AS,1803,274,239.71,1333.52,181103,181103,5,5,0.01,4495.0,241.53,174.25
LAS,ORD,DL,4401,404,211.26,1333.52,181103,181103,5,5,0.0243,4495.0,241.53,174.25
LAS,ORD,F9,104650,493,236.04,1333.52,181103,181103,5,5,0.5778,4495.0,241.53,174.25
LAS,ORD,NK,60629,274,263.93,1333.52,181103,181103,5,5,0.3348,4495.0,241.53,174.25
LAS,ORD,WN,9620,171,174.25,1333.52,181103,181103,5,5,0.0531,4495.0,241.53,174.25
LAS,PHL,B6,117159,152,269.05,1961.26,219584,219584,3,3,0.5335,4103.0,260.54,216.74
LAS,PHL,DL,31016,183,329.26,1961.26,219584,219584,3,3,0.1412,4103.0,260.54,216.74
LAS,PHL,NK,71409,353,216.74,1961.26,219584,219584,3,3,0.3252,4103.0,260.54,216.74
LAS,PHX,DL,68519,456,250.52,1415.41,137996,137996,2,2,0.4965,5000.0,230.58,210.91
LAS,PHX,F9,69477,296,210.91,1415.41,137996,137996,2,2,0.5035,5000.0,230.58,210.91
LAS,SEA,F9,59894,130,203.94,1044.9,59894,59894,1,1,1.0,10000.0,203.94,203.94
LAS,SFO,AA,34407,406,300.06,2525.8,74745,74745,2,2,0.4603,5032.0,342.73,300.06
LAS,SFO,F9,40338,268,379.12,2525.8,74745,74745,2,2,0.5397,5032.0,342.73,300.06
LAX,ATL,AA,101245,157,425.07,2220.65,275476,275476,5,5,0.3675,2620.0,386.73,292.48
LAX,ATL,B6,23944,36,393.23,2220.65,275476,275476,5,5,0.0869,2620.0,386.73,292.48
LAX,ATL,NK,55495,383,316.7,2220.65,275476,275476,5,5,0.2015,2620.0,386.73,292.48
LAX,ATL,UA,74620,451,410.19,2220.65,275476,275476,5,5,0.2709,2620.0,386.73,292.48
LAX,ATL,WN,20172,84,292.48,2220.65,275476,275476,5,5,0.0732,2620.0,386.73,292.48
LAX,BOS,AS,83318,423,262.6,1706.59,200773,200773,3,3,0.415,4029.0,256.33,236.66
LAX,BOS,B6,93375,109,236.66,1706.59,200773,200773,3,3,0.4651,4029.0,256.33,236.66
LAX,BOS,DL,24080,129,310.91,1706.59,200773,200773,3,3,0.1199,4029.0,256.33,236.66
LAX,CLT,AA,26787,151,214.77,1897.13,185518,185518,3,3,0.1444,3918.0,216.24,205.8
LAX,CLT,B6,70266,235,229.94,1897.13,185518,185518,3,3,0.3788,3918.0,216.24,205.8
LAX,CLT,UA,88465,86,205.8,1897.13,185518,185518,3,3,0.4769,3918.0,216.24,205.8
LAX,DEN,AA,81733,429,202.05,911.78,81733,81733,1,1,1.0,10000.0,202.05,202.05
LAX,DFW,F9,62852,236,188.45,894.7,62852,62852,1,1,1.0,10000.0,188.45,188.45
LAX,DTW,DL,119114,107,275.91,1564.99,164193,164193,2,2,0.7255,6017.0,291.19,275.91
LAX,DTW,WN,45079,385,331.56,1564.99,164193,164193,2,2,0.2745,6017.0,291.19,275.91
LAX,EWR,AA,103043,371,168.03,1001.15,312975,312975,5,5,0.3292,2752.0,153.53,136.8
LAX,EWR,AS,49683,441,159.09,1001.15,312975,312975,5,5,0.1587,2752.0,153.53,136.8
LAX,EWR,DL,112936,26,136.8,1001.15,312975,312975,5,5,0.3608,2752.0,153.53,136.8
LAX,EWR,NK,22253,209,155.13,1001.15,312975,312975,5,5,0.0711,2752.0,153.53,136.8
LAX,EWR,UA,25060,452,156.86,1001.15,312975,312975,5,5,0.0801,2752.0,153.53,136.8
LAX,IAH,AA,63297,418,437.33,2384.56,264345,264345,5,5,0.2394,3030.0,398.74,371.42
LAX,IAH,AS,113906,181,371.42,2384.56,264345,264345,5,5,0.4309,3030.0,398.74,371.42
LAX,IAH,DL,20866,466,387.11,2384.56,264345,264345,5,5,0.0789,3030.0,398.74,371.42
LAX,IAH,NK,5160,256,390.31,2384.56,264345,264345,5,5,0.0195,3030.0,398.74,371.42
LAX,IAH,UA,61116,221,414.36,2384.56,264345,264345,5,5,0.2312,3030.0,398.74,371.42
LAX,JFK,AA,5313,26,147.62,670.64,93237,93237,2,2,0.057,8925.0,182.12,147.62
LAX,JFK,DL,87924,318,184.21,670.64,93237,93237,2,2,0.943,8925.0,182.12,147.62
LAX,LAS,DL,15956,116,162.09,359.97,15956,15956,1,1,1.0,10000.0,162.09,162.09
LAX,LGA,AS,68733,391,220.29,1467.19,68733,68733,1,1,1.0,10000.0,220.29,220.29
LAX,MCO,B6,73268,116,283.16,1712.36,73268,73268,1,1,1.0,10000.0,283.16,283.16
LAX,MIA,AA,111034,159,247.75,1107.05,394401,394401,4,4,0.2815,2614.0,215.83,192.13
LAX,MIA,AS,108013,228,192.13,1107.05,394401,394401,4,4,0.2739,2614.0,215.83,192.13
LAX,MIA,NK,62210,365,199.83,1107.05,394401,394401,4,4,0.1577,2614.0,215.83,192.13
LAX,MIA,UA,113144,279,215.94,1107.05,394401,394401,4,4,0.2869,2614.0,215.83,192.13
LAX,MSP,AA,69325,67,292.75,2492.62,228092,228092,3,3,0.3039,3688.0,356.66,292.75
LAX,MSP,NK,109218,120,392.53,2492.62,228092,228092,3,3,0.4788,3688.0,356.66,292.75
LAX,MSP,WN,49549,408,367.02,2492.62,228092,228092,3,3,0.2172,3688.0,356.66,292.75
LAX,ORD,DL,100821,244,271.87,2701.08,166546,166546,2,2,0.6054,5222.0,306.74,271.87
LAX,ORD,F9,65725,288,360.23,2701.08,166546,166546,2,2,0.3946,5222.0,306.74,271.87
LAX,PHL,AA,90553,456,424.02,2355.35,370302,370302,5,5,0.2445,2488.0,394.28,283.45
LAX,PHL,B6,89198,115,449.06,2355.35,370302,370302,5,5,0.2409,2488.0,394.28,283.45
LAX,PHL,DL,1038,32,330.99,2355.35,370302,370302,5,5,0.0028,2488.0,394.28,283.45
LAX,PHL,NK,95470,208,283.45,2355.35,370302,370302,5,5,0.2578,2488.0,394.28,283.45
LAX,PHL,UA,94043,69,426.91,2355.35,370302,370302,5,5,0.254,2488.0,394.28,283.45
LAX,PHX,AA,40840,291,247.48,1701.04,213583,213583,5,5,0.1912,2869.0,260.89,241.51
LAX,PHX,B6,90393,212,251.78,1701.04,213583,213583,5,5,0.4232,2869.0,260.89,241.51
LAX,PHX,NK,1980,363,291.81,1701.04,213583,213583,5,5,0.0093,2869.0,260.89,241.51
LAX,PHX,UA,42957,68,308.27,1701.04,213583,213583,5,5,0.2011,2869.0,260.89,241.51
LAX,PHX,WN,37413,44,241.51,1701.04,213583,213583,5,5,0.1752,2869.0,260.89,241.51
LAX,SEA,AS,63894,319,164.45,445.46,307117,307117,4,4,0.208,2643.0,165.49,150.64
LAX,SEA,B6,56474,172,156.29,445.46,307117,307117,4,4,0.1839,2643.0,165.49,150.64
LAX,SEA,DL,103808,157,183.0,445.46,307117,307117,4,4,0.338,2643.0,165.49,150.64
LAX,SEA,WN,82941,54,150.64,445.46,307117,307117,4,4,0.2701,2643.0,165.49,150.64
LAX,SFO,AA,87128,314,218.77,572.22,184284,184284,3,3,0.4728,4052.0,222.3,216.91
LAX,SFO,AS,21646,322,216.91,572.22,184284,184284,3,3,0.1175,4052.0,222.3,216.91
LAX,SFO,NK,75510,100,227.91,572.22,184284,184284,3,3,0.4097,4052.0,222.3,216.91
LGA,ATL,F9,101486,179,199.73,1135.71,335303,335303,4,4,0.3027,2663.0,178.27,130.91
LGA,ATL,NK,97877,280,192.98,1135.71,335303,335303,4,4,0.2919,2663.0,178.27,130.91
LGA,ATL,UA,88180,292,130.91,1135.71,335303,335303,4,4,0.263,2663.0,178.27,130.91
LGA,ATL,WN,47760,195,189.94,1135.71,335303,335303,4,4,0.1424,2663.0,178.27,130.91
LGA,BOS,NK,82581,292,349.59,2664.14,82581,82581,1,1,1.0,10000.0,349.59,349.59
LGA,CLT,AA,20305,281,189.9,861.31,113598,113598,4,4,0.1787,3027.0,201.56,183.52
LGA,CLT,DL,37437,325,209.04,861.31,113598,113598,4,4,0.3296,3027.0,201.56,183.52
LGA,CLT,F9,11615,319,266.53,861.31,113598,113598,4,4,0.1022,3027.0,201.56,183.52
LGA,CLT,WN,44241,482,183.52,861.31,113598,113598,4,4,0.3895,3027.0,201.56,183.52
LGA,DEN,AA,50851,209,321.7,2689.51,331649,331649,5,5,0.1533,2484.0,301.08,266.32
LGA,DEN,AS,52600,282,311.66,2689.51,331649,331649,5,5,0.1586,2484.0,301.08,266.32
LGA,DEN,B6,91438,427,266.32,2689.51,331649,331649,5,5,0.2757,2484.0,301.08,266.32
LGA,DEN,DL,114566,48,314.41,2689.51,331649,331649,5,5,0.3454,2484.0,301.08,266.32
LGA,DEN,UA,22194,270,303.14,2689.51,331649,331649,5,5,0.0669,2484.0,301.08,266.32
LGA,DFW,NK,66543,95,155.34,469.27,66543,66543,1,1,1.0,10000.0,155.34,155.34
LGA,DTW,F9,16631,32,94.67,686.28,189362,189362,4,4,0.0878,3724.0,121.88,94.67
LGA,DTW,NK,13976,62,125.24,686.28,189362,189362,4,4,0.0738,3724.0,121.88,94.67
LGA,DTW,UA,91207,288,109.05,686.28,189362,189362,4,4,0.4817,3724.0,121.88,94.67
LGA,DTW,WN,67548,222,145.2,686.28,189362,189362,4,4,0.3567,3724.0,121.88,94.67
LGA,EWR,B6,2269,14,198.04,656.59,2269,2269,1,1,1.0,10000.0,198.04,198.04
LGA,IAH,AA,95436,382,227.45,1365.99,292926,292926,4,4,0.3258,3065.0,250.64,211.52
LGA,IAH,DL,98862,318,257.52,1365.99,292926,292926,4,4,0.3375,3065.0,250.64,211.52
LGA,IAH,NK,13571,20,211.52,1365.99,292926,292926,4,4,0.0463,3065.0,250.64,211.52
LGA,IAH,WN,85057,61,274.89,1365.99,292926,292926,4,4,0.2904,3065.0,250.64,211.52
LGA,JFK,AA,40268,161,162.6,700.01,329485,329485,4,4,0.1222,2726.0,137.42,106.67
LGA,JFK,B6,91820,485,106.67,700.01,329485,329485,4,4,0.2787,2726.0,137.42,106.67
LGA,JFK,DL,104131,267,140.08,700.01,329485,329485,4,4,0.316,2726.0,137.42,106.67
LGA,JFK,NK,93266,142,153.86,700.01,329485,329485,4,4,0.2831,2726.0,137.42,106.67
LGA,LAS,DL,52334,128,147.75,1110.66,135383,135383,2,2,0.3866,5257.0,181.42,147.75
LGA,LAS,F9,83049,395,202.63,1110.66,135383,135383,2,2,0.6134,5257.0,181.42,147.75
LGA,LAX,AS,14441,390,187.17,1760.82,249412,249412,5,5,0.0579,3360.0,219.36,181.16
LGA,LAX,DL,79383,310,186.08,1760.82,249412,249412,5,5,0.3183,3360.0,219.36,181.16
LGA,LAX,F9,116373,107,243.84,1760.82,249412,249412,5,5,0.4666,3360.0,219.36,181.16
LGA,LAX,NK,13428,289,181.16,1760.82,249412,249412,5,5,0.0538,3360.0,219.36,181.16
LGA,LAX,UA,25787,483,249.28,1760.82,249412,249412,5,5,0.1034,3360.0,219.36,181.16
LGA,MCO,AA,6233,404,265.7,2208.61,6233,6233,1,1,1.0,10000.0,265.7,265.7
LGA,MIA,B6,43040,371,135.94,590.46,126467,126467,2,2,0.3403,5510.0,163.75,135.94
LGA,MIA,WN,83427,198,178.09,590.46,126467,126467,2,2,0.6597,5510.0,163.75,135.94
LGA,MSP,AS,18749,298,287.63,2431.8,18749,18749,1,1,1.0,10000.0,287.63,287.63
LGA,ORD,AS,17255,291,188.92,1633.89,333474,333474,5,5,0.0517,2420.0,233.9,188.92
LGA,ORD,DL,48473,377,215.99,1633.89,333474,333474,5,5,0.1454,2420.0,233.9,188.92
LGA,ORD,F9,100030,474,258.69,1633.89,333474,333474,5,5,0.3,2420.0,233.9,188.92
LGA,ORD,UA,93771,459,195.33,1633.89,333474,333474,5,5,0.2812,2420.0,233.9,188.92
LGA,ORD,WN,73945,468,271.52,1633.89,333474,333474,5,5,0.2217,2420.0,233.9,188.92
LGA,PHL,AA,19816,156,118.02,360.0,49923,49923,2,2,0.3969,5213.0,138.73,118.02
LGA,PHL,DL,30107,360,152.36,360.0,49923,49923,2,2,0.6031,5213.0,138.73,118.02
LGA,PHX,AA,41153,100,202.68,1539.9,247867,247867,4,4,0.166,3168.0,254.37,202.68
LGA,PHX,AS,107402,106,283.09,1539.9,247867,247867,4,4,0.4333,3168.0,254.37,202.68
LGA,PHX,DL,75166,383,240.34,1539.9,247867,247867,4,4,0.3033,3168.0,254.37,202.68
LGA,PHX,WN,24146,20,258.4,1539.9,247867,247867,4,4,0.0974,3168.0,254.37,202.68
LGA,SEA,AS,29241,153,180.84,1111.59,333784,333784,5,5,0.0876,2558.0,164.0,124.96
LGA,SEA,B6,107444,192,124.96,1111.59,333784,333784,5,5,0.3219,2558.0,164.0,124.96
LGA,SEA,DL,23665,18,144.02,1111.59,333784,333784,5,5,0.0709,2558.0,164.0,124.96
LGA,SEA,UA,102498,308,197.02,1111.59,333784,333784,5,5,0.3071,2558.0,164.0,124.96
LGA,SEA,WN,70936,454,175.16,1111.59,333784,333784,5,5,0.2125,2558.0,164.0,124.96
LGA,SFO,DL,5623,492,121.73,414.03,157884,157884,3,3,0.0356,5958.0,110.13,102.06
LGA,SFO,F9,116315,78,102.06,414.03,157884,157884,3,3,0.7367,5958.0,110.13,102.06
LGA,SFO,NK,35946,36,134.43,414.03,157884,157884,3,3,0.2277,5958.0,110.13,102.06
MCO,ATL,AS,34727,163,314.79,2794.99,171285,171285,3,3,0.2027,4238.0,429.74,314.79
MCO,ATL,B6,37442,410,474.05,2794.99,171285,171285,3,3,0.2186,4238.0,429.74,314.79
MCO,ATL,WN,99116,288,453.28,2794.99,171285,171285,3,3,0.5787,4238.0,429.74,314.79
MCO,BOS,AS,79778,279,410.71,2647.89,241662,241662,4,4,0.3301,2668.0,359.87,283.86
MCO,BOS,B6,58922,214,283.86,2647.89,241662,241662,4,4,0.2438,2668.0,359.87,283.86
MCO,BOS,DL,36602,83,307.36,2647.89,241662,241662,4,4,0.1515,2668.0,359.87,283.86
MCO,BOS,F9,66360,244,395.22,2647.89,241662,241662,4,4,0.2746,2668.0,359.87,283.86
MCO,CLT,DL,108048,352,110.61,799.96,134151,134151,4,4,0.8054,6635.0,115.91,110.61
MCO,CLT,NK,13161,435,147.94,799.96,134151,134151,4,4,0.0981,6635.0,115.91,110.61
MCO,CLT,UA,8780,461,112.37,799.96,134151,134151,4,4,0.0654,6635.0,115.91,110.61
MCO,CLT,WN,4162,182,159.81,799.96,134151,134151,4,4,0.031,6635.0,115.91,110.61
MCO,DEN,AA,114132,205,206.66,1718.94,256190,256190,4,4,0.4455,3294.0,224.85,182.04
MCO,DEN,B6,18736,497,182.04,1718.94,256190,256190,4,4,0.0731,3294.0,224.85,182.04
MCO,DEN,F9,79536,303,260.93,1718.94,256190,256190,4,4,0.3105,3294.0,224.85,182.04
MCO,DEN,UA,43786,419,225.06,1718.94,256190,256190,4,4,0.1709,3294.0,224.85,182.04
MCO,DFW,F9,45041,227,305.25,2326.0,45041,45041,1,1,1.0,10000.0,305.25,305.25
MCO,DTW,AS,13674,73,299.76,2351.07,207065,207065,5,5,0.066,3213.0,355.79,299.76
MCO,DTW,DL,10669,15,383.11,2351.07,207065,207065,5,5,0.0515,3213.0,355.79,299.76
MCO,DTW,F9,70578,96,394.93,2351.07,207065,207065,5,5,0.3408,3213.0,355.79,299.76
MCO,DTW,NK,89285,235,315.96,2351.07,207065,207065,5,5,0.4312,3213.0,355.79,299.76
MCO,DTW,WN,22859,320,411.3,2351.07,207065,207065,5,5,0.1104,3213.0,355.79,299.76
MCO,EWR,DL,98769,185,239.65,1565.16,259628,259628,4,4,0.3804,3304.0,227.73,190.36
MCO,EWR,F9,10093,355,260.22,1565.16,259628,259628,4,4,0.0389,3304.0,227.73,190.36
MCO,EWR,NK,52492,138,190.36,1565.16,259628,259628,4,4,0.2022,3304.0,227.73,190.36
MCO,EWR,UA,98274,109,232.38,1565.16,259628,259628,4,4,0.3785,3304.0,227.73,190.36
MCO,IAH,F9,48830,63,293.43,2780.97,115442,115442,2,2,0.423,5119.0,363.11,293.43
MCO,IAH,WN,66612,176,414.19,2780.97,115442,115442,2,2,0.577,5119.0,363.11,293.43
MCO,JFK,AA,84255,57,267.2,1636.23,98994,98994,2,2,0.8511,7465.0,258.18,206.59
MCO,JFK,NK,14739,241,206.59,1636.23,98994,98994,2,2,0.1489,7465.0,258.18,206.59
MCO,LAS,F9,38237,480,306.6,1740.33,192323,192323,3,3,0.1988,3756.0,303.5,265.72
MCO,LAS,NK,93777,210,326.54,1740.33,192323,192323,3,3,0.4876,3756.0,303.5,265.72
MCO,LAS,WN,60309,441,265.72,1740.33,192323,192323,3,3,0.3136,3756.0,303.5,265.72
MCO,LAX,AA,68110,292,250.78,1480.01,319667,319667,4,4,0.2131,2662.0,243.76,207.54
MCO,LAX,B6,98690,129,207.54,1480.01,319667,319667,4,4,0.3087,2662.0,243.76,207.54
MCO,LAX,F9,52601,380,209.57,1480.01,319667,319667,4,4,0.1645,2662.0,243.76,207.54
MCO,LAX,NK,100266,453,292.58,1480.01,319667,319667,4,4,0.3137,2662.0,243.76,207.54
MCO,LGA,NK,78907,405,218.46,2025.87,78907,78907,1,1,1.0,10000.0,218.46,218.46
MCO,MIA,B6,8030,15,228.07,1948.92,102829,102829,4,4,0.0781,3644.0,231.65,223.22
MCO,MIA,DL,23021,475,223.22,1948.92,102829,102829,4,4,0.2239,3644.0,231.65,223.22
MCO,MIA,NK,54352,66,230.67,1948.92,102829,102829,4,4,0.5286,3644.0,231.65,223.22
MCO,MIA,UA,17426,254,247.51,1948.92,102829,102829,4,4,0.1695,3644.0,231.65,223.22
MCO,MSP,UA,64038,52,224.67,1117.78,64038,64038,1,1,1.0,10000.0,224.67,224.67
MCO,ORD,AA,49612,457,265.97,2414.5,218392,218392,4,4,0.2272,3095.0,315.69,265.97
MCO,ORD,F9,91980,234,308.6,2414.5,218392,218392,4,4,0.4212,3095.0,315.69,265.97
MCO,ORD,NK,17322,387,291.45,2414.5,218392,218392,4,4,0.0793,3095.0,315.69,265.97
MCO,ORD,UA,59478,25,375.17,2414.5,218392,218392,4,4,0.2723,3095.0,315.69,265.97
MCO,PHL,AS,84518,347,164.6,386.11,223492,223492,3,3,0.3782,4025.0,161.54,148.56
MCO,PHL,DL,110141,277,162.59,386.11,223492,223492,3,3,0.4928,4025.0,161.54,148.56
MCO,PHL,UA,28833,34,148.56,386.11,223492,223492,3,3,0.129,4025.0,161.54,148.56
MCO,PHX,AS,36384,285,325.2,1444.57,183686,183686,5,5,0.1981,2122.0,309.25,296.92
MCO,PHX,DL,31917,90,325.59,1444.57,183686,183686,5,5,0.1738,2122.0,309.25,296.92
MCO,PHX,NK,38758,44,296.92,1444.57,183686,183686,5,5,0.211,2122.0,309.25,296.92
MCO,PHX,UA,24544,58,301.09,1444.57,183686,183686,5,5,0.1336,2122.0,309.25,296.92
MCO,PHX,WN,52083,32,301.11,1444.57,183686,183686,5,5,0.2835,2122.0,309.25,296.92
MCO,SEA,NK,17530,168,456.8,2687.74,17530,17530,1,1,1.0,10000.0,456.8,456.8
MCO,SFO,AS,24970,476,183.76,1682.27,115781,115781,2,2,0.2157,6617.0,216.15,183.76
MCO,SFO,DL,90811,23,225.06,1682.27,115781,115781,2,2,0.7843,6617.0,216.15,183.76
MIA,ATL,NK,59497,202,273.54,2500.31,59497,59497,1,1,1.0,10000.0,273.54,273.54
MIA,BOS,AA,68050,400,223.33,1561.6,282584,282584,4,4,0.2408,2568.0,217.59,193.67
MIA,BOS,NK,72270,19,193.67,1561.6,282584,282584,4,4,0.2557,2568.0,217.59,193.67
MIA,BOS,UA,54804,329,217.79,1561.6,282584,282584,4,4,0.1939,2568.0,217.59,193.67
MIA,BOS,WN,87460,112,232.76,1561.6,282584,282584,4,4,0.3095,2568.0,217.59,193.67
MIA,CLT,B6,33993,489,289.82,2444.12,262073,262073,3,3,0.1297,3965.0,364.52,289.82
MIA,CLT,DL,119747,484,390.43,2444.12,262073,262073,3,3,0.4569,3965.0,364.52,289.82
MIA,CLT,F9,108333,162,359.31,2444.12,262073,262073,3,3,0.4134,3965.0,364.52,289.82
MIA,DEN,B6,71071,245,113.68,586.18,71071,71071,1,1,1.0,10000.0,113.68,113.68
MIA,DFW,AA,32955,169,171.37,1162.86,157660,157660,3,3,0.209,3766.0,159.53,154.73
MIA,DFW,NK,46541,135,154.73,1162.86,157660,157660,3,3,0.2952,3766.0,159.53,154.73
MIA,DFW,WN,78164,362,157.39,1162.86,157660,157660,3,3,0.4958,3766.0,159.53,154.73
MIA,DTW,AA,23457,150,253.23,2232.98,295101,295101,4,4,0.0795,3095.0,299.34,253.23
