Origin,Dest,Carrier,total_passengers,row_count,avg_fare_weighted,avg_distance_weighted,route_total_passengers_all,route_total_passengers_valid,carriers_on_route_all,carriers_on_route_valid,route_share,route_HHI,route_avg_fare_all,route_min_fare_all
JFK,SEA,WN,44155,49,219.76,908.29,221909,221909,4,4,0.199,2635.0,194.93,155.06
JFK,SFO,AA,30661,436,239.08,1543.46,136155,136155,3,3,0.2252,4854.0,259.86,225.42
JFK,SFO,AS,17432,370,225.42,1543.46,136155,136155,3,3,0.128,4854.0,259.86,225.42
JFK,SFO,NK,88062,46,273.91,1543.46,136155,136155,3,3,0.6468,4854.0,259.86,225.42
LAS,ATL,F9,42330,365,144.52,744.09,125785,125785,2,2,0.3365,5535.0,154.63,144.52
LAS,ATL,UA,83455,304,159.76,744.09,125785,125785,2,2,0.6635,5535.0,154.63,144.52
LAS,BOS,DL,48445,244,293.91,2298.76,48445,48445,1,1,1.0,10000.0,293.91,293.91
LAS,CLT,UA,8270,453,472.27,2706.93,8270,8270,1,1,1.0,10000.0,472.27,472.27
LAS,DEN,AA,14835,346,346.94,1784.55,272558,272558,4,4,0.0544,3016.0,290.12,240.81
LAS,DEN,B6,89297,395,329.04,1784.55,272558,272558,4,4,0.3276,3016.0,290.12,240.81
LAS,DEN,NK,87622,341,286.32,1784.55,272558,272558,4,4,0.3215,3016.0,290.12,240.81
LAS,DEN,UA,80804,340,240.81,1784.55,272558,272558,4,4,0.2965,3016.0,290.12,240.81
LAS,DFW,AS,63314,283,208.11,905.05,234657,234657,4,4,0.2698,3172.0,210.75,192.94
LAS,DFW,DL,10194,316,195.41,905.05,234657,234657,4,4,0.0434,3172.0,210.75,192.94
LAS,DFW,F9,94247,203,192.94,905.05,234657,234657,4,4,0.4016,3172.0,210.75,192.94
LAS,DFW,UA,66902,455,240.66,905.05,234657,234657,4,4,0.2851,3172.0,210.75,192.94
LAS,DTW,AA,56225,434,166.82,1403.42,257566,257566,3,3,0.2183,3595.0,227.39,166.82
LAS,DTW,AS,115163,240,254.7,1403.42,257566,257566,3,3,0.4471,3595.0,227.39,166.82
LAS,DTW,NK,86178,162,230.4,1403.42,257566,257566,3,3,0.3346,3595.0,227.39,166.82
LAS,EWR,B6,100253,26,214.16,1563.6,312418,312418,4,4,0.3209,3131.0,234.15,214.16
LAS,EWR,DL,110586,95,240.43,1563.6,312418,312418,4,4,0.354,3131.0,234.15,214.16
LAS,EWR,UA,90244,373,246.06,1563.6,312418,312418,4,4,0.2889,3131.0,234.15,214.16
LAS,EWR,WN,11335,417,254.73,1563.6,312418,312418,4,4,0.0363,3131.0,234.15,214.16
LAS,IAH,AA,11608,170,366.72,2413.79,198692,198692,5,5,0.0584,3554.0,363.2,296.75
LAS,IAH,B6,39486,312,406.52,2413.79,198692,198692,5,5,0.1987,3554.0,363.2,296.75
LAS,IAH,F9,24492,82,318.5,2413.79,198692,198692,5,5,0.1233,3554.0,363.2,296.75
LAS,IAH,NK,107158,419,366.96,2413.79,198692,198692,5,5,0.5393,3554.0,363.2,296.75
LAS,IAH,UA,15948,69,296.75,2413.79,198692,198692,5,5,0.0803,3554.0,363.2,296.75
LAS,JFK,AA,90633,238,129.61,546.52,238560,238560,3,3,0.3799,3575.0,125.94,118.64
LAS,JFK,F9,49536,405,118.64,546.52,238560,238560,3,3,0.2076,3575.0,125.94,118.64
LAS,JFK,NK,98391,307,126.24,546.52,238560,238560,3,3,0.4124,3575.0,125.94,118.64
LAS,LAX,AS,48343,298,180.64,1000.75,75031,75031,2,2,0.6443,5416.0,198.57,180.64
LAS,LAX,WN,26688,289,231.06,1000.75,75031,75031,2,2,0.3557,5416.0,198.57,180.64
LAS,LGA,AS,35541,273,424.38,2333.82,282273,282273,4,4,0.1259,2727.0,342.49,314.68
LAS,LGA,B6,78731,175,355.61,2333.82,282273,282273,4,4,0.2789,2727.0,342.49,314.68
LAS,LGA,DL,92781,303,314.68,2333.82,282273,282273,4,4,0.3287,2727.0,342.49,314.68
LAS,LGA,UA,75220,153,324.36,2333.82,282273,282273,4,4,0.2665,2727.0,342.49,314.68
LAS,MCO,B6,38358,171,187.94,1357.6,357304,357304,5,5,0.1074,2531.0,220.65,187.94
LAS,MCO,DL,110860,37,221.49,1357.6,357304,357304,5,5,0.3103,2531.0,220.65,187.94
LAS,MCO,F9,113945,14,211.56,1357.6,357304,357304,5,5,0.3189,2531.0,220.65,187.94
LAS,MCO,NK,70935,340,247.67,1357.6,357304,357304,5,5,0.1985,2531.0,220.65,187.94
LAS,MCO,WN,23206,260,232.71,1357.6,357304,357304,5,5,0.0649,2531.0,220.65,187.94
LAS,MIA,AA,89254,486,323.59,2325.46,371453,371453,4,4,0.2403,2558.0,268.43,237.31
LAS,MIA,AS,111803,65,261.98,2325.46,371453,371453,4,4,0.301,2558.0,268.43,237.31
LAS,MIA,NK,72839,296,237.31,2325.46,371453,371453,4,4,0.1961,2558.0,268.43,237.31
LAS,MIA,UA,97557,99,248.61,2325.46,371453,371453,4,4,0.2626,2558.0,268.43,237.31
LAS,MSP,B6,72553,303,164.65,720.52,185845,185845,3,3,0.3904,4364.0,173.82,145.7
LAS,MSP,UA,15469,288,145.7,720.52,185845,185845,3,3,0.0832,4364.0,173.82,145.7
LAS,MSP,WN,97823,263,185.07,720.52,185845,185845,3,3,0.5264,4364.0,173.82,145.7
LAS,ORD,AA,57969,435,293.26,1454.06,149280,149280,2,2,0.3883,5250.0,238.75,204.15
LAS,ORD,AS,91311,444,204.15,1454.06,149280,149280,2,2,0.6117,5250.0,238.75,204.15
LAS,PHL,AA,46457,322,326.39,1397.67,255380,255380,3,3,0.1819,3678.0,316.94,310.02
LAS,PHL,AS,102163,117,319.87,1397.67,255380,255380,3,3,0.4,3678.0,316.94,310.02
LAS,PHL,NK,106760,362,310.02,1397.67,255380,255380,3,3,0.418,3678.0,316.94,310.02
LAS,PHX,B6,84269,208,260.19,1976.75,84269,84269,1,1,1.0,10000.0,260.19,260.19
LAS,SEA,DL,116249,313,160.05,765.97,254053,254053,4,4,0.4576,3146.0,160.86,145.08
LAS,SEA,F9,52349,324,145.08,765.97,254053,254053,4,4,0.2061,3146.0,160.86,145.08
LAS,SEA,NK,28653,395,160.8,765.97,254053,254053,4,4,0.1128,3146.0,160.86,145.08
LAS,SEA,WN,56802,370,177.1,765.97,254053,254053,4,4,0.2236,3146.0,160.86,145.08
LAS,SFO,AA,45466,115,232.58,1038.58,235519,235519,5,5,0.193,2951.0,216.97,194.19
LAS,SFO,AS,13295,366,230.64,1038.58,235519,235519,5,5,0.0564,2951.0,216.97,194.19
LAS,SFO,F9,96202,169,197.09,1038.58,235519,235519,5,5,0.4085,2951.0,216.97,194.19
LAS,SFO,UA,11753,491,194.19,1038.58,235519,235519,5,5,0.0499,2951.0,216.97,194.19
LAS,SFO,WN,68803,253,235.71,1038.58,235519,235519,5,5,0.2921,2951.0,216.97,194.19
LAX,ATL,AA,117191,306,106.89,471.3,433545,433545,5,5,0.2703,2160.0,96.42,80.78
LAX,ATL,B6,78424,51,80.78,471.3,433545,433545,5,5,0.1809,2160.0,96.42,80.78
LAX,ATL,DL,69022,143,94.41,471.3,433545,433545,5,5,0.1592,2160.0,96.42,80.78
LAX,ATL,NK,55448,299,111.21,471.3,433545,433545,5,5,0.1279,2160.0,96.42,80.78
LAX,ATL,UA,113460,71,90.41,471.3,433545,433545,5,5,0.2617,2160.0,96.42,80.78
LAX,BOS,AS,21366,65,331.31,2503.54,269717,269717,4,4,0.0792,3054.0,339.73,331.31
LAX,BOS,DL,54464,452,333.37,2503.54,269717,269717,4,4,0.2019,3054.0,339.73,331.31
LAX,BOS,NK,96845,146,334.55,2503.54,269717,269717,4,4,0.3591,3054.0,339.73,331.31
LAX,BOS,UA,97042,410,350.33,2503.54,269717,269717,4,4,0.3598,3054.0,339.73,331.31
LAX,CLT,F9,70116,314,192.56,633.35,70116,70116,1,1,1.0,10000.0,192.56,192.56
LAX,DEN,AA,15629,390,373.89,2647.33,230702,230702,5,5,0.0677,2613.0,291.37,263.62
LAX,DEN,AS,73012,154,263.62,2647.33,230702,230702,5,5,0.3165,2613.0,291.37,263.62
LAX,DEN,B6,79776,185,271.91,2647.33,230702,230702,5,5,0.3458,2613.0,291.37,263.62
LAX,DEN,F9,35100,138,316.18,2647.33,230702,230702,5,5,0.1521,2613.0,291.37,263.62
LAX,DEN,UA,27185,446,343.52,2647.33,230702,230702,5,5,0.1178,2613.0,291.37,263.62
LAX,DFW,AA,32518,90,199.66,1564.71,176847,176847,4,4,0.1839,2611.0,234.2,199.66
LAX,DFW,B6,57933,370,246.71,1564.71,176847,176847,4,4,0.3276,2611.0,234.2,199.66
LAX,DFW,DL,46245,460,251.49,1564.71,176847,176847,4,4,0.2615,2611.0,234.2,199.66
LAX,DFW,F9,40151,423,224.2,1564.71,176847,176847,4,4,0.227,2611.0,234.2,199.66
LAX,DTW,DL,44433,497,211.62,1588.63,143386,143386,2,2,0.3099,5723.0,223.82,211.62
LAX,DTW,UA,98953,168,229.3,1588.63,143386,143386,2,2,0.6901,5723.0,223.82,211.62
LAX,EWR,B6,43253,161,251.42,1567.81,43253,43253,1,1,1.0,10000.0,251.42,251.42
LAX,IAH,DL,103578,320,231.88,1791.43,103578,103578,1,1,1.0,10000.0,231.88,231.88
LAX,JFK,DL,6278,404,236.01,1885.71,6278,6278,1,1,1.0,10000.0,236.01,236.01
LAX,LAS,AA,46330,417,194.87,798.93,285064,285064,4,4,0.1625,2984.0,195.6,183.41
LAX,LAS,DL,37017,405,252.06,798.93,285064,285064,4,4,0.1299,2984.0,195.6,183.41
LAX,LAS,NK,114706,22,186.93,798.93,285064,285064,4,4,0.4024,2984.0,195.6,183.41
LAX,LAS,WN,87011,178,183.41,798.93,285064,285064,4,4,0.3052,2984.0,195.6,183.41
LAX,LGA,AS,113279,64,213.55,1299.13,473721,473721,5,5,0.2391,2073.0,189.02,144.66
LAX,LGA,B6,61389,137,148.69,1299.13,473721,473721,5,5,0.1296,2073.0,189.02,144.66
LAX,LGA,F9,105896,275,230.48,1299.13,473721,473721,5,5,0.2235,2073.0,189.02,144.66
LAX,LGA,NK,102529,100,182.47,1299.13,473721,473721,5,5,0.2164,2073.0,189.02,144.66
LAX,LGA,WN,90628,394,144.66,1299.13,473721,473721,5,5,0.1913,2073.0,189.02,144.66
LAX,MCO,B6,97105,196,143.31,410.97,357088,357088,5,5,0.2719,2157.0,140.76,105.4
LAX,MCO,DL,68646,285,159.4,410.97,357088,357088,5,5,0.1922,2157.0,140.76,105.4
LAX,MCO,F9,57031,350,105.4,410.97,357088,357088,5,5,0.1597,2157.0,140.76,105.4
LAX,MCO,UA,43779,349,140.32,410.97,357088,357088,5,5,0.1226,2157.0,140.76,105.4
LAX,MCO,WN,90527,389,146.39,410.97,357088,357088,5,5,0.2535,2157.0,140.76,105.4
LAX,MIA,AA,56833,167,181.21,1223.04,105128,105128,2,2,0.5406,5033.0,218.39,181.21
LAX,MIA,NK,48295,417,262.14,1223.04,105128,105128,2,2,0.4594,5033.0,218.39,181.21
LAX,MSP,AS,61446,355,247.64,1838.79,276900,276900,5,5,0.2219,2233.0,262.58,219.55
LAX,MSP,DL,38106,412,219.55,1838.79,276900,276900,5,5,0.1376,2233.0,262.58,219.55
LAX,MSP,NK,28510,416,256.06,1838.79,276900,276900,5,5,0.103,2233.0,262.58,219.55
LAX,MSP,UA,72319,165,295.18,1838.79,276900,276900,5,5,0.2612,2233.0,262.58,219.55
LAX,MSP,WN,76519,174,267.64,1838.79,276900,276900,5,5,0.2763,2233.0,262.58,219.55
LAX,ORD,AS,85107,171,141.11,964.04,184155,184155,2,2,0.4621,5029.0,166.51,141.11
LAX,ORD,DL,99048,14,188.33,964.04,184155,184155,2,2,0.5379,5029.0,166.51,141.11
LAX,PHL,DL,10045,463,107.43,361.06,72822,72822,2,2,0.1379,7622.0,114.45,107.43
LAX,PHL,WN,62777,403,115.57,361.06,72822,72822,2,2,0.8621,7622.0,114.45,107.43
LAX,PHX,AS,70782,24,246.44,1299.2,110305,110305,3,3,0.6417,4788.0,263.2,246.44
LAX,PHX,B6,23905,145,278.28,1299.2,110305,110305,3,3,0.2167,4788.0,263.2,246.44
LAX,PHX,F9,15618,143,316.11,1299.2,110305,110305,3,3,0.1416,4788.0,263.2,246.44
LAX,SEA,AS,13973,296,143.33,825.19,13973,13973,1,1,1.0,10000.0,143.33,143.33
LAX,SFO,B6,56557,67,317.04,2153.08,66919,66919,2,2,0.8452,7383.0,325.77,317.04
LAX,SFO,DL,10362,363,373.39,2153.08,66919,66919,2,2,0.1548,7383.0,325.77,317.04
LGA,ATL,AA,30691,179,242.58,1908.69,245112,245112,4,4,0.1252,3247.0,244.05,206.3
LGA,ATL,B6,94905,355,206.3,1908.69,245112,245112,4,4,0.3872,3247.0,244.05,206.3
LGA,ATL,DL,94518,348,291.02,1908.69,245112,245112,4,4,0.3856,3247.0,244.05,206.3
LGA,ATL,UA,24998,318,211.6,1908.69,245112,245112,4,4,0.102,3247.0,244.05,206.3
LGA,BOS,DL,27424,171,260.46,1599.4,27424,27424,1,1,1.0,10000.0,260.46,260.46
LGA,CLT,B6,53447,143,363.88,2707.64,150609,150609,3,3,0.3549,3898.0,318.36,279.8
LGA,CLT,DL,23442,64,335.81,2707.64,150609,150609,3,3,0.1556,3898.0,318.36,279.8
LGA,CLT,F9,73720,160,279.8,2707.64,150609,150609,3,3,0.4895,3898.0,318.36,279.8
LGA,DEN,B6,59937,45,297.39,2110.47,90559,90559,2,2,0.6619,5524.0,287.39,267.83
LGA,DEN,DL,30622,77,267.83,2110.47,90559,90559,2,2,0.3381,5524.0,287.39,267.83
LGA,DFW,B6,79253,308,329.75,2781.94,102109,102109,2,2,0.7762,6526.0,333.0,329.75
LGA,DFW,F9,22856,220,344.25,2781.94,102109,102109,2,2,0.2238,6526.0,333.0,329.75
LGA,DTW,AA,102693,352,276.0,1837.97,292133,292133,5,5,0.3515,2422.0,257.02,222.99
LGA,DTW,B6,47651,10,253.89,1837.97,292133,292133,5,5,0.1631,2422.0,257.02,222.99
LGA,DTW,DL,21136,151,232.85,1837.97,292133,292133,5,5,0.0724,2422.0,257.02,222.99
LGA,DTW,F9,52292,112,276.83,1837.97,292133,292133,5,5,0.179,2422.0,257.02,222.99
LGA,DTW,NK,68361,370,222.99,1837.97,292133,292133,5,5,0.234,2422.0,257.02,222.99
LGA,EWR,AA,38048,315,322.74,1822.57,91061,91061,2,2,0.4178,5135.0,314.81,309.11
LGA,EWR,AS,53013,276,309.11,1822.57,91061,91061,2,2,0.5822,5135.0,314.81,309.11
LGA,IAH,WN,21706,270,204.39,1416.49,21706,21706,1,1,1.0,10000.0,204.39,204.39
LGA,JFK,AA,66607,433,228.31,805.87,66607,66607,1,1,1.0,10000.0,228.31,228.31
LGA,LAS,AA,48425,358,272.54,1928.94,286448,286448,4,4,0.1691,2815.0,277.49,263.2
LGA,LAS,AS,112563,299,263.2,1928.94,286448,286448,4,4,0.393,2815.0,277.49,263.2
LGA,LAS,DL,52595,221,290.17,1928.94,286448,286448,4,4,0.1836,2815.0,277.49,263.2
LGA,LAS,WN,72865,257,293.72,1928.94,286448,286448,4,4,0.2544,2815.0,277.49,263.2
LGA,LAX,B6,67693,303,212.78,1918.15,198020,198020,4,4,0.3418,3093.0,219.33,212.78
LGA,LAX,DL,78140,332,228.61,1918.15,198020,198020,4,4,0.3946,3093.0,219.33,212.78
LGA,LAX,F9,32438,303,213.29,1918.15,198020,198020,4,4,0.1638,3093.0,219.33,212.78
LGA,LAX,NK,19749,142,214.95,1918.15,198020,198020,4,4,0.0997,3093.0,219.33,212.78
LGA,MCO,AS,21568,335,295.83,2042.64,99874,99874,4,4,0.216,4173.0,273.17,251.07
LGA,MCO,B6,19548,317,308.11,2042.64,99874,99874,4,4,0.1957,4173.0,273.17,251.07
LGA,MCO,F9,57565,144,251.07,2042.64,99874,99874,4,4,0.5764,4173.0,273.17,251.07
LGA,MCO,NK,1193,431,357.59,2042.64,99874,99874,4,4,0.0119,4173.0,273.17,251.07
LGA,MIA,AA,105659,403,362.87,2542.42,310245,310245,4,4,0.3406,2679.0,369.17,353.6
LGA,MIA,B6,49046,367,431.31,2542.42,310245,310245,4,4,0.1581,2679.0,369.17,353.6
LGA,MIA,NK,69944,490,353.6,2542.42,310245,310245,4,4,0.2254,2679.0,369.17,353.6
LGA,MIA,UA,85596,225,354.05,2542.42,310245,310245,4,4,0.2759,2679.0,369.17,353.6
LGA,MSP,UA,26938,486,319.28,1900.73,26938,26938,1,1,1.0,10000.0,319.28,319.28
LGA,ORD,B6,108149,53,331.93,2723.11,223796,223796,2,2,0.4832,5006.0,371.64,331.93
LGA,ORD,NK,115647,348,408.78,2723.11,223796,223796,2,2,0.5168,5006.0,371.64,331.93
LGA,PHL,DL,73784,188,334.51,1673.98,73784,73784,1,1,1.0,10000.0,334.51,334.51
LGA,PHX,AS,40693,406,244.65,1687.28,133663,133663,2,2,0.3044,5765.0,230.62,224.48
LGA,PHX,B6,92970,80,224.48,1687.28,133663,133663,2,2,0.6956,5765.0,230.62,224.48
LGA,SEA,AS,63039,475,131.35,544.29,316830,316830,4,4,0.199,3061.0,109.97,89.13
LGA,SEA,B6,113097,316,93.48,544.29,316830,316830,4,4,0.357,3061.0,109.97,89.13
LGA,SEA,F9,115419,141,119.02,544.29,316830,316830,4,4,0.3643,3061.0,109.97,89.13
LGA,SEA,NK,25275,390,89.13,544.29,316830,316830,4,4,0.0798,3061.0,109.97,89.13
LGA,SFO,DL,5616,282,296.58,1489.67,72088,72088,2,2,0.0779,8563.0,282.75,281.58
LGA,SFO,F9,66472,57,281.58,1489.67,72088,72088,2,2,0.9221,8563.0,282.75,281.58
MCO,ATL,AA,32987,146,190.09,1097.19,259976,259976,5,5,0.1269,3092.0,192.78,164.87
MCO,ATL,AS,117909,153,203.05,1097.19,259976,259976,5,5,0.4535,3092.0,192.78,164.87
MCO,ATL,DL,31008,61,216.81,1097.19,259976,259976,5,5,0.1193,3092.0,192.78,164.87
MCO,ATL,UA,69893,309,164.87,1097.19,259976,259976,5,5,0.2688,3092.0,192.78,164.87
MCO,ATL,WN,8179,251,202.88,1097.19,259976,259976,5,5,0.0315,3092.0,192.78,164.87
MCO,BOS,AS,105252,160,232.11,1178.08,320718,320718,4,4,0.3282,2888.0,209.81,167.28
MCO,BOS,NK,30067,47,167.28,1178.08,320718,320718,4,4,0.0937,2888.0,209.81,167.28
MCO,BOS,UA,109133,452,197.35,1178.08,320718,320718,4,4,0.3403,2888.0,209.81,167.28
MCO,BOS,WN,76266,361,213.63,1178.08,320718,320718,4,4,0.2378,2888.0,209.81,167.28
MCO,CLT,B6,9283,294,307.21,2577.01,61865,61865,2,2,0.1501,7449.0,379.19,307.21
MCO,CLT,UA,52582,448,391.9,2577.01,61865,61865,2,2,0.8499,7449.0,379.19,307.21
MCO,DEN,AA,101997,279,249.4,1766.52,264773,264773,3,3,0.3852,3664.0,281.41,249.4
MCO,DEN,DL,49467,349,335.93,1766.52,264773,264773,3,3,0.1868,3664.0,281.41,249.4
MCO,DEN,F9,113309,47,286.42,1766.52,264773,264773,3,3,0.4279,3664.0,281.41,249.4
MCO,DFW,AS,17603,100,292.72,2594.74,17603,17603,1,1,1.0,10000.0,292.72,292.72
MCO,DTW,AA,54762,311,385.69,1970.35,269746,269746,5,5,0.203,2127.0,349.28,323.11
MCO,DTW,AS,51238,224,362.84,1970.35,269746,269746,5,5,0.1899,2127.0,349.28,323.11
MCO,DTW,B6,62736,130,325.98,1970.35,269746,269746,5,5,0.2326,2127.0,349.28,323.11
MCO,DTW,DL,30320,440,323.11,1970.35,269746,269746,5,5,0.1124,2127.0,349.28,323.11
MCO,DTW,F9,70690,489,343.14,1970.35,269746,269746,5,5,0.2621,2127.0,349.28,323.11
MCO,EWR,AA,22891,51,223.51,1369.01,302780,302780,5,5,0.0756,2558.0,214.41,169.46
MCO,EWR,AS,103375,260,199.47,1369.01,302780,302780,5,5,0.3414,2558.0,214.41,169.46
MCO,EWR,DL,26671,115,169.46,1369.01,302780,302780,5,5,0.0881,2558.0,214.41,169.46
MCO,EWR,F9,87272,255,222.2,1369.01,302780,302780,5,5,0.2882,2558.0,214.41,169.46
MCO,EWR,UA,62571,167,244.04,1369.01,302780,302780,5,5,0.2067,2558.0,214.41,169.46
MCO,IAH,B6,95138,286,150.08,433.89,187442,187442,4,4,0.5076,3399.0,134.64,100.78
MCO,IAH,DL,31635,211,100.78,433.89,187442,187442,4,4,0.1688,3399.0,134.64,100.78
MCO,IAH,UA,25401,293,119.4,433.89,187442,187442,4,4,0.1355,3399.0,134.64,100.78
MCO,IAH,WN,35268,162,134.33,433.89,187442,187442,4,4,0.1882,3399.0,134.64,100.78
MCO,JFK,AS,80940,124,145.46,641.13,298449,298449,4,4,0.2712,2550.0,135.9,116.84
MCO,JFK,DL,57761,259,145.76,641.13,298449,298449,4,4,0.1935,2550.0,135.9,116.84
MCO,JFK,NK,74159,485,139.77,641.13,298449,298449,4,4,0.2485,2550.0,135.9,116.84
MCO,JFK,UA,85589,372,116.84,641.13,298449,298449,4,4,0.2868,2550.0,135.9,116.84
MCO,LAS,AS,45301,202,128.49,952.82,45301,45301,1,1,1.0,10000.0,128.49,128.49
MCO,LAX,AA,111284,131,206.07,1187.01,360485,360485,5,5,0.3087,2506.0,225.32,206.07
MCO,LAX,B6,4197,190,267.62,1187.01,360485,360485,5,5,0.0116,2506.0,225.32,206.07
MCO,LAX,DL,91939,312,227.57,1187.01,360485,360485,5,5,0.255,2506.0,225.32,206.07
MCO,LAX,NK,78162,387,222.83,1187.01,360485,360485,5,5,0.2168,2506.0,225.32,206.07
MCO,LAX,WN,74903,298,251.37,1187.01,360485,360485,5,5,0.2078,2506.0,225.32,206.07
MCO,LGA,NK,26965,331,202.74,495.92,26965,26965,1,1,1.0,10000.0,202.74,202.74
MCO,MIA,AA,1993,137,204.21,894.99,228782,228782,4,4,0.0087,4098.0,259.75,204.21
MCO,MIA,AS,96088,238,272.24,894.99,228782,228782,4,4,0.42,4098.0,259.75,204.21
MCO,MIA,F9,108196,337,252.79,894.99,228782,228782,4,4,0.4729,4098.0,259.75,204.21
MCO,MIA,UA,22505,55,244.82,894.99,228782,228782,4,4,0.0984,4098.0,259.75,204.21
MCO,MSP,AS,6348,248,184.08,1268.82,91868,91868,3,3,0.0691,4523.0,188.45,180.42
MCO,MSP,B6,35024,147,180.42,1268.82,91868,91868,3,3,0.3812,4523.0,188.45,180.42
MCO,MSP,DL,50496,238,194.56,1268.82,91868,91868,3,3,0.5497,4523.0,188.45,180.42
MCO,ORD,B6,29179,254,154.44,1072.63,41509,41509,2,2,0.703,5824.0,155.47,154.44
MCO,ORD,F9,12330,318,157.9,1072.63,41509,41509,2,2,0.297,5824.0,155.47,154.44
MCO,PHL,AA,19826,397,233.11,1555.25,212870,212870,4,4,0.0931,3493.0,277.76,233.11
MCO,PHL,B6,105416,327,294.25,1555.25,212870,212870,4,4,0.4952,3493.0,277.76,233.11
MCO,PHL,NK,28272,74,326.36,1555.25,212870,212870,4,4,0.1328,3493.0,277.76,233.11
MCO,PHL,WN,59356,95,240.24,1555.25,212870,212870,4,4,0.2788,3493.0,277.76,233.11
MCO,PHX,B6,117576,25,392.53,2654.59,162371,162371,2,2,0.7241,6004.0,398.32,392.53
MCO,PHX,DL,44795,324,413.51,2654.59,162371,162371,2,2,0.2759,6004.0,398.32,392.53
MCO,SEA,AS,667,234,119.05,941.64,667,667,1,1,1.0,10000.0,119.05,119.05
MCO,SFO,AS,106511,123,150.39,744.27,400117,400117,5,5,0.2662,2472.0,145.07,104.38
MCO,SFO,DL,84339,489,126.84,744.27,400117,400117,5,5,0.2108,2472.0,145.07,104.38
MCO,SFO,F9,4744,172,104.38,744.27,400117,400117,5,5,0.0119,2472.0,145.07,104.38
MCO,SFO,UA,92513,210,149.29,744.27,400117,400117,5,5,0.2312,2472.0,145.07,104.38
MCO,SFO,WN,112010,300,151.96,744.27,400117,400117,5,5,0.2799,2472.0,145.07,104.38
MIA,ATL,AA,72699,330,291.19,2378.48,285882,285882,5,5,0.2543,2504.0,309.25,274.13
MIA,ATL,DL,68512,443,387.58,2378.48,285882,285882,5,5,0.2397,2504.0,309.25,274.13
MIA,ATL,NK,93473,495,283.58,2378.48,285882,285882,5,5,0.327,2504.0,309.25,274.13
MIA,ATL,UA,40362,175,274.13,2378.48,285882,285882,5,5,0.1412,2504.0,309.25,274.13
MIA,ATL,WN,10836,335,287.48,2378.48,285882,285882,5,5,0.0379,2504.0,309.25,274.13
MIA,BOS,AA,5600,180,99.58,621.66,201150,201150,5,5,0.0278,2741.0,131.5,99.58
MIA,BOS,B6,19409,270,103.13,621.66,201150,201150,5,5,0.0965,2741.0,131.5,99.58
MIA,BOS,F9,49415,183,137.29,621.66,201150,201150,5,5,0.2457,2741.0,131.5,99.58
MIA,BOS,NK,73616,396,145.55,621.66,201150,201150,5,5,0.366,2741.0,131.5,99.58
MIA,BOS,UA,53110,33,120.39,621.66,201150,201150,5,5,0.264,2741.0,131.5,99.58
MIA,CLT,AS,85998,283,316.77,1926.35,235110,235110,5,5,0.3658,3332.0,322.62,279.92
MIA,CLT,B6,5388,99,366.18,1926.35,235110,235110,5,5,0.0229,3332.0,322.62,279.92
MIA,CLT,NK,97321,489,338.48,1926.35,235110,235110,5,5,0.4139,3332.0,322.62,279.92
MIA,CLT,UA,38149,340,279.92,1926.35,235110,235110,5,5,0.1623,3332.0,322.62,279.92
MIA,CLT,WN,8254,55,365.41,1926.35,235110,235110,5,5,0.0351,3332.0,322.62,279.92
MIA,DEN,AS,14417,248,228.15,1098.29,160386,160386,3,3,0.0899,4798.0,254.24,228.15
MIA,DEN,F9,100201,297,234.27,1098.29,160386,160386,3,3,0.6247,4798.0,254.24,228.15
MIA,DEN,UA,45768,76,306.17,1098.29,160386,160386,3,3,0.2854,4798.0,254.24,228.15
MIA,DFW,AA,90757,235,270.67,2522.49,316692,316692,5,5,0.2866,2231.0,340.83,270.67
MIA,DFW,AS,53727,47,309.4,2522.49,316692,316692,5,5,0.1697,2231.0,340.83,270.67
MIA,DFW,B6,32596,360,392.12,2522.49,316692,316692,5,5,0.1029,2231.0,340.83,270.67
MIA,DFW,NK,84636,257,416.9,2522.49,316692,316692,5,5,0.2673,2231.0,340.83,270.67
MIA,DFW,WN,54976,114,339.86,2522.49,316692,316692,5,5,0.1736,2231.0,340.83,270.67
MIA,DTW,AA,101827,158,316.7,1991.56,160052,160052,3,3,0.6362,5126.0,314.74,248.61
MIA,DTW,B6,52212,498,318.52,1991.56,160052,160052,3,3,0.3262,5126.0,314.74,248.61
MIA,DTW,F9,6013,375,248.61,1991.56,160052,160052,3,3,0.0376,5126.0,314.74,248.61
MIA,EWR,AA,45369,356,303.14,2064.44,205785,205785,4,4,0.2205,2850.0,289.62,271.89
MIA,EWR,AS,23199,282,290.91,2064.44,205785,205785,4,4,0.1127,2850.0,289.62,271.89
MIA,EWR,F9,74016,349,271.89,2064.44,205785,205785,4,4,0.3597,2850.0,289.62,271.89
MIA,EWR,NK,63201,170,300.2,2064.44,205785,205785,4,4,0.3071,2850.0,289.62,271.89
MIA,IAH,AA,89724,303,205.99,1758.81,283424,283424,3,3,0.3166,3386.0,227.69,205.99
MIA,IAH,AS,110753,430,221.42,1758.81,283424,283424,3,3,0.3908,3386.0,227.69,205.99
MIA,IAH,WN,82947,406,259.55,1758.81,283424,283424,3,3,0.2927,3386.0,227.69,205.99
MIA,JFK,B6,7132,206,180.36,1423.99,7132,7132,1,1,1.0,10000.0,180.36,180.36
MIA,LAS,AS,70274,298,200.91,649.45,254517,254517,4,4,0.2761,2809.0,208.96,169.44
