Origin,Dest,Carrier,avg_fare_weighted,avg_distance_weighted,total_passengers,row_count
CLT,PHX,AA,135.35,706.9,28275,397
CLT,PHX,DL,117.6,706.9,119734,292
CLT,PHX,UA,137.89,706.9,26940,26
CLT,IAH,B6,449.51,2741.66,74390,257
CLT,IAH,AA,286.42,2741.66,6487,57
CLT,MCO,AA,397.15,2696.85,41718,381
CLT,MCO,UA,434.64,2696.85,47140,369
CLT,MCO,NK,286.63,2696.85,88932,218
CLT,EWR,DL,248.09,1492.38,5403,87
CLT,EWR,B6,270.79,1492.38,89940,463
CLT,EWR,F9,222.25,1492.38,82544,377
CLT,EWR,AA,326.09,1492.38,30852,423
CLT,EWR,WN,295.87,1492.38,89820,403
CLT,MSP,AS,315.97,2263.38,47727,491
CLT,MSP,WN,233.06,2263.38,56979,374
CLT,DTW,WN,139.57,487.5,82785,59
CLT,DTW,DL,86.88,487.5,105977,402
CLT,DTW,B6,102.72,487.5,114592,454
CLT,DTW,AS,128.11,487.5,105014,54
CLT,PHL,DL,328.32,2635.14,37215,190
CLT,PHL,WN,252.09,2635.14,12195,373
CLT,PHL,UA,310.86,2635.14,101679,252
CLT,PHL,F9,356.47,2635.14,34057,236
CLT,LGA,DL,219.67,1520.65,38068,448
CLT,LGA,B6,276.35,1520.65,81723,76
